...1,i,df_name,k,df_name_specific,Time,CalendarURL,Location,lon,lat,osm_id,class,type,display_name,lon_specific,lat_specific,osm_id_specific,place_id_specific,type_specific,display_name_specific
8787,1251,Avinguda de Roma,35,Avinguda de Roma 35,"Martes, de 20.00 a 22.00 h.",https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/28720100035000350,Delante de casa,2.1458304,41.3817870,134565969,highway,residential,"Avinguda de Roma, la Nova Esquerra de l'Eixample, Eixample, Barcelona, Barcelonès, Barcelona, Catalunya, 08029, España",NA,NA,NA,NA,NA,NA
8788,1251,Avinguda de Roma,40,Avinguda de Roma 36 - 40,"Lunes, de 20.00 a 22.00 h.",https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/28720100036000400,Delante de casa,2.1537838,41.3848912,312272297,highway,living_street,"Avinguda de Roma, la Nova Esquerra de l'Eixample, Eixample, Barcelona, Barcelonès, Barcelona, Catalunya, 08036, España",NA,NA,NA,NA,NA,NA
8789,1251,Avinguda de Roma,45,Avinguda de Roma 43 - 47,"Martes, de 20.00 a 22.00 h.",https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/28720100043000470,Delante de casa,2.1495022,41.3830354,134565976,highway,tertiary,"Avinguda de Roma, la Nova Esquerra de l'Eixample, Eixample, Barcelona, Barcelonès, Barcelona, Catalunya, 08029, España",NA,NA,NA,NA,NA,NA
8790,1251,Avinguda de Roma,50,Avinguda de Roma 50,"Lunes, de 20.00 a 22.00 h.",https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/28720100050000500,Delante de casa,2.1477721,41.3821229,249407188,building,apartments,"50, Avinguda de Roma, la Nova Esquerra de l'Eixample, Eixample, Barcelona, Barcelonès, Barcelona, Catalunya, 08029, España",NA,NA,NA,NA,NA,NA
8791,1251,Avinguda de Roma,55,Avinguda de Roma 55,"Martes, de 20.00 a 22.00 h.",https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/28720100055000550,Delante de casa,2.1495022,41.3830354,134565976,highway,tertiary,"Avinguda de Roma, la Nova Esquerra de l'Eixample, Eixample, Barcelona, Barcelonès, Barcelona, Catalunya, 08029, España",NA,NA,NA,NA,NA,NA
8792,1251,Avinguda de Roma,60,Avinguda de Roma 60 - 64,"Lunes, de 20.00 a 22.00 h.",https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/28720100060000640,Delante de casa,2.1537838,41.3848912,312272297,highway,living_street,"Avinguda de Roma, la Nova Esquerra de l'Eixample, Eixample, Barcelona, Barcelonès, Barcelona, Catalunya, 08036, España",NA,NA,NA,NA,NA,NA
8793,1251,Avinguda de Roma,65,Avinguda de Roma 65,"Martes, de 20.00 a 22.00 h.",https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/28720100065000650,Delante de casa,2.1495022,41.3830354,134565976,highway,tertiary,"Avinguda de Roma, la Nova Esquerra de l'Eixample, Eixample, Barcelona, Barcelonès, Barcelona, Catalunya, 08029, España",NA,NA,NA,NA,NA,NA
8794,1251,Avinguda de Roma,70,Avinguda de Roma 70 - 72,"Lunes, de 20.00 a 22.00 h.",https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/28720100070000720,Delante de casa,2.1458304,41.3817870,134565969,highway,residential,"Avinguda de Roma, la Nova Esquerra de l'Eixample, Eixample, Barcelona, Barcelonès, Barcelona, Catalunya, 08029, España",NA,NA,NA,NA,NA,NA
8795,1251,Avinguda de Roma,75,Avinguda de Roma 73X - 91X,"Martes, de 20.00 a 22.00 h.",https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/28720100073X0091X,Delante de casa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8796,1251,Avinguda de Roma,80,Avinguda de Roma 80,"Lunes, de 20.00 a 22.00 h.",https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/28720100080000800,Delante de casa,2.1496848,41.3829010,249408325,building,apartments,"80, 82, Avinguda de Roma, la Nova Esquerra de l'Eixample, Eixample, Barcelona, Barcelonès, Barcelona, Catalunya, 08029, España",NA,NA,NA,NA,NA,NA
8797,1251,Avinguda de Roma,85,Avinguda de Roma 73X - 91X,"Martes, de 20.00 a 22.00 h.",https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/28720100073X0091X,Delante de casa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8798,1251,Avinguda de Roma,90,Avinguda de Roma 90,"Lunes, de 20.00 a 22.00 h.",https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/28720100090000900,Delante de casa,2.1500970,41.3831348,249408643,building,apartments,"90, Avinguda de Roma, la Nova Esquerra de l'Eixample, Eixample, Barcelona, Barcelonès, Barcelona, Catalunya, 08029, España",NA,NA,NA,NA,NA,NA
8799,1251,Avinguda de Roma,95,Avinguda de Roma 93 - 95,"Martes, de 20.00 a 22.00 h.",https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/28720100093000950,Delante de casa,2.1514062,41.3844677,633657717,building,hotel,"Sercotel Ámister Art Hotel, 93:95, Avinguda de Roma, la Nova Esquerra de l'Eixample, Eixample, Barcelona, Barcelonès, Barcelona, Catalunya, 08029, España",NA,NA,NA,NA,NA,NA
8800,1251,Avinguda de Roma,100,Avinguda de Roma 98 - 100,"Lunes, de 20.00 a 22.00 h.",https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/28720100098001000,Delante de casa,2.1525310,41.3841527,242400569,building,school,"98-100-102-104-106, Avinguda de Roma, la Nova Esquerra de l'Eixample, Eixample, Barcelona, Barcelonès, Barcelona, Catalunya, 08015, España",NA,NA,NA,NA,NA,NA
8801,1251,Avinguda de Roma,105,Avinguda de Roma 105,"Martes, de 20.00 a 22.00 h.",https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/28720100105001050,Delante de casa,2.1520906,41.3846101,10004052761,shop,car_repair,"Acauto Taller oficial Renault Dacia, 105, Avinguda de Roma, la Nova Esquerra de l'Eixample, Eixample, Barcelona, Barcelonès, Barcelona, Catalunya, 08029, España",NA,NA,NA,NA,NA,NA
8802,1251,Avinguda de Roma,110,Avinguda de Roma 108 - 110,"Lunes, de 20.00 a 22.00 h.",https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/28720100108001100,Delante de casa,2.1553566,41.3856490,295124089,highway,primary,"Avinguda de Roma, l'Antiga Esquerra de l'Eixample, Eixample, Barcelona, Barcelonès, Barcelona, Catalunya, 08011, España",NA,NA,NA,NA,NA,NA
8803,1251,Avinguda de Roma,115,Avinguda de Roma 115,"Martes, de 20.00 a 22.00 h.",https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/28720100115001150,Delante de casa,2.1545500,41.3856663,12148545235,place,house,"115, Avinguda de Roma, l'Antiga Esquerra de l'Eixample, Eixample, Barcelona, Barcelonès, Barcelona, Catalunya, 08011, España",NA,NA,NA,NA,NA,NA
8804,1251,Avinguda de Roma,120,Avinguda de Roma 120 - 124,"Lunes, de 20.00 a 22.00 h.",https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/28720100120001240,Delante de casa,2.1495022,41.3830354,134565976,highway,tertiary,"Avinguda de Roma, la Nova Esquerra de l'Eixample, Eixample, Barcelona, Barcelonès, Barcelona, Catalunya, 08029, España",NA,NA,NA,NA,NA,NA
8805,1251,Avinguda de Roma,125,Avinguda de Roma 125,"Martes, de 20.00 a 22.00 h.",https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/28720100125001250,Delante de casa,2.1550934,41.3859049,12148545310,place,house,"125, Avinguda de Roma, l'Antiga Esquerra de l'Eixample, Eixample, Barcelona, Barcelonès, Barcelona, Catalunya, 08011, España",NA,NA,NA,NA,NA,NA
8806,1251,Avinguda de Roma,130,Avinguda de Roma 130,"Lunes, de 20.00 a 22.00 h.",https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/28720100130001300,Delante de casa,2.1537838,41.3848912,312272297,highway,living_street,"Avinguda de Roma, la Nova Esquerra de l'Eixample, Eixample, Barcelona, Barcelonès, Barcelona, Catalunya, 08036, España",NA,NA,NA,NA,NA,NA
8807,1251,Avinguda de Roma,135,Avinguda de Roma 133 - 135,"Martes, de 20.00 a 22.00 h.",https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/28720100133001350,Delante de casa,2.1495022,41.3830354,134565976,highway,tertiary,"Avinguda de Roma, la Nova Esquerra de l'Eixample, Eixample, Barcelona, Barcelonès, Barcelona, Catalunya, 08029, España",NA,NA,NA,NA,NA,NA
8808,1251,Avinguda de Roma,140,Avinguda de Roma 140,"Martes, de 20.00 a 22.00 h.",https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/28720100140001400,Delante de casa,2.1552568,41.3854365,12148545229,place,house,"140, Avinguda de Roma, l'Antiga Esquerra de l'Eixample, Eixample, Barcelona, Barcelonès, Barcelona, Catalunya, 08011, España",NA,NA,NA,NA,NA,NA
8809,1251,Avinguda de Roma,145,Avinguda de Roma 143 - 147,"Martes, de 20.00 a 22.00 h.",https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/28720100143001470,Delante de casa,2.1565111,41.3865187,12148545323,place,house,"143-147, Avinguda de Roma, l'Antiga Esquerra de l'Eixample, Eixample, Barcelona, Barcelonès, Barcelona, Catalunya, 08011, España",NA,NA,NA,NA,NA,NA
8810,1251,Avinguda de Roma,150,Avinguda de Roma 146 - 150,"Martes, de 20.00 a 22.00 h.",https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/28720100146001500,Delante de casa,2.1553566,41.3856490,295124089,highway,primary,"Avinguda de Roma, l'Antiga Esquerra de l'Eixample, Eixample, Barcelona, Barcelonès, Barcelona, Catalunya, 08011, España",NA,NA,NA,NA,NA,NA
8811,1251,Avinguda de Roma,155,Avinguda de Roma 155,"Martes, de 20.00 a 22.00 h.",https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/28720100155001550,Delante de casa,2.1575189,41.3869551,12151000105,place,house,"155, Avinguda de Roma, l'Antiga Esquerra de l'Eixample, Eixample, Barcelona, Barcelonès, Barcelona, Catalunya, 08011, España",NA,NA,NA,NA,NA,NA
8818,1252,Carrer de la Farigola,30,Carrer de la Farigola 30,"Viernes, de 20.00 a 22.00 h.",https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/12010400030000300,Delante de casa,2.1463972,41.4124961,11470417740,place,house,"30, Carrer de la Farigola, Vallcarca, Vallcarca i els Penitents, Gràcia, Barcelona, Barcelonès, Barcelona, Catalunya, 08023, España",NA,NA,NA,NA,NA,NA
8819,1252,Carrer de la Farigola,35,Carrer de la Farigola 35,"Viernes, de 20.00 a 22.00 h.",https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/12010400035000350,Delante de casa,2.1464153,41.4129997,11470372863,place,house,"35, Carrer de la Farigola, Vallcarca, Vallcarca i els Penitents, Gràcia, Barcelona, Barcelonès, Barcelona, Catalunya, 08023, España",NA,NA,NA,NA,NA,NA
8820,1252,Carrer de la Farigola,40,Carrer de la Farigola 40,"Viernes, de 20.00 a 22.00 h.",https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/12010400040000400,Delante de casa,2.1465177,41.4128914,11470417741,place,house,"38,40, Carrer de la Farigola, Vallcarca, Vallcarca i els Penitents, Gràcia, Barcelona, Barcelonès, Barcelona, Catalunya, 08023, España",NA,NA,NA,NA,NA,NA
8821,1252,Carrer de la Farigola,45,Carrer de la Farigola 45 - 47,"Viernes, de 20.00 a 22.00 h.",https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/12010400045000470,Delante de casa,2.1462528,41.4123216,35164356,highway,residential,"Carrer de la Farigola, Vallcarca, Vallcarca i els Penitents, Gràcia, Barcelona, Barcelonès, Barcelona, Catalunya, 08023, España",NA,NA,NA,NA,NA,NA
8822,1252,Carrer de la Farigola,50,Carrer de la Farigola 50,"Viernes, de 20.00 a 22.00 h.",https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/12010400050000500,Delante de casa,2.1469736,41.4136611,11470417743,place,house,"50,52, Carrer de la Farigola, Vallcarca, Vallcarca i els Penitents, Gràcia, Barcelona, Barcelonès, Barcelona, Catalunya, 08023, España",NA,NA,NA,NA,NA,NA
8823,1252,Carrer de la Farigola,55,Carrer de la Farigola 55,"Viernes, de 20.00 a 22.00 h.",https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/12010400055000550,Delante de casa,2.1471593,41.4141689,11470372839,place,house,"55, Carrer de la Farigola, Vallcarca, Vallcarca i els Penitents, Gràcia, Barcelona, Barcelonès, Barcelona, Catalunya, 08023, España",NA,NA,NA,NA,NA,NA
8824,1252,Carrer de la Farigola,60,Carrer de la Farigola 60,"Viernes, de 20.00 a 22.00 h.",https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/12010400060000600,Delante de casa,2.1477255,41.4141796,672895459,building,apartments,"60,62, Carrer de la Farigola, Vallcarca, Vallcarca i els Penitents, Gràcia, Barcelona, Barcelonès, Barcelona, Catalunya, 08023, España",NA,NA,NA,NA,NA,NA
8825,1252,Carrer de la Farigola,65,Carrer de la Farigola 65,"Viernes, de 20.00 a 22.00 h.",https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/12010400065000650,Delante de casa,2.1477060,41.4147624,11470372856,place,house,"65, Carrer de la Farigola, Vallcarca, Vallcarca i els Penitents, Gràcia, Barcelona, Barcelonès, Barcelona, Catalunya, 08023, España",NA,NA,NA,NA,NA,NA
8826,1252,Carrer de la Farigola,70,Carrer de la Farigola 70,"Viernes, de 20.00 a 22.00 h.",https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/12010400070000700,Delante de casa,2.1479590,41.4150706,11470417746,place,house,"70,72, Carrer de la Farigola, Vallcarca, Vallcarca i els Penitents, Gràcia, Barcelona, Barcelonès, Barcelona, Catalunya, 08023, España",NA,NA,NA,NA,NA,NA
8854,1259,Carrer de la Cantera,30,Carrer de la Cantera 30,"Miércoles, de 20.00 a 22.00 h.",https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/06100500030000300,Delante de casa,2.1753046,41.4489405,6258719112,place,house,"30, Carrer de la Cantera, les Roquetes, Nou Barris, Barcelona, Barcelonès, Barcelona, Catalunya, 08042, España",NA,NA,NA,NA,NA,NA
8855,1259,Carrer de la Cantera,35,Carrer de la Cantera 35,"Miércoles, de 20.00 a 22.00 h.",https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/06100500035000350,Delante de casa,2.1774646,41.4490548,158847788,highway,residential,"Carrer de la Cantera, les Roquetes, Nou Barris, Barcelona, Barcelonès, Barcelona, Catalunya, 08042, España",NA,NA,NA,NA,NA,NA
8856,1259,Carrer de la Cantera,40,Carrer de la Cantera 40,"Miércoles, de 20.00 a 22.00 h.",https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/06100500040000400,Delante de casa,2.1754854,41.4487645,6258719093,place,house,"40, Carrer de la Cantera, les Roquetes, Nou Barris, Barcelona, Barcelonès, Barcelona, Catalunya, 08042, España",NA,NA,NA,NA,NA,NA
8857,1259,Carrer de la Cantera,45,Carrer de la Cantera 45,"Miércoles, de 20.00 a 22.00 h.",https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/06100500045000450,Delante de casa,2.1759107,41.4487660,6258653879,place,house,"45, Carrer de la Cantera, les Roquetes, Nou Barris, Barcelona, Barcelonès, Barcelona, Catalunya, 08042, España",NA,NA,NA,NA,NA,NA
8858,1259,Carrer de la Cantera,50,Carrer de la Cantera 48 - 52,"Miércoles, de 20.00 a 22.00 h.",https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/06100500048000520,Delante de casa,2.1774646,41.4490548,158847788,highway,residential,"Carrer de la Cantera, les Roquetes, Nou Barris, Barcelona, Barcelonès, Barcelona, Catalunya, 08042, España",NA,NA,NA,NA,NA,NA
8859,1259,Carrer de la Cantera,55,Carrer de la Cantera 53 - 55,"Miércoles, de 20.00 a 22.00 h.",https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/06100500053000550,Delante de casa,2.1774646,41.4490548,158847788,highway,residential,"Carrer de la Cantera, les Roquetes, Nou Barris, Barcelona, Barcelonès, Barcelona, Catalunya, 08042, España",NA,NA,NA,NA,NA,NA
8860,1259,Carrer de la Cantera,60,Carrer de la Cantera 60,"Miércoles, de 20.00 a 22.00 h.",https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/06100500060000600,Delante de casa,2.1774646,41.4490548,158847788,highway,residential,"Carrer de la Cantera, les Roquetes, Nou Barris, Barcelona, Barcelonès, Barcelona, Catalunya, 08042, España",NA,NA,NA,NA,NA,NA
8861,1259,Carrer de la Cantera,65,Carrer de la Cantera 59 - 73,"Miércoles, de 20.00 a 22.00 h.",https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/06100500059000730,Delante de casa,2.1774646,41.4490548,158847788,highway,residential,"Carrer de la Cantera, les Roquetes, Nou Barris, Barcelona, Barcelonès, Barcelona, Catalunya, 08042, España",NA,NA,NA,NA,NA,NA
8862,1259,Carrer de la Cantera,70,Carrer de la Creu dels Molers 70,"Viernes, de 20.00 a 22.00 h.",https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/09470700070000700,Delante de casa,2.1609268,41.3718766,11961626262,place,house,"70, Carrer de la Creu dels Molers, Montjuïc, el Poble-sec, Sants-Montjuïc, Barcelona, Barcelonès, Barcelona, Catalunya, 08004, España",NA,NA,NA,NA,NA,NA
8863,1259,Carrer de la Cantera,75,Carrer de la Cantera 75,"Miércoles, de 20.00 a 22.00 h.",https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/06100500075000750,Delante de casa,2.1771277,41.4489447,6256368710,place,house,"75, Carrer de la Cantera, les Roquetes, Nou Barris, Barcelona, Barcelonès, Barcelona, Catalunya, 08042, España",NA,NA,NA,NA,NA,NA
8864,1259,Carrer de la Cantera,80,Carrer de la Creu dels Molers 80,"Viernes, de 20.00 a 22.00 h.",https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/09470700080000800,Delante de casa,2.1608348,41.3716209,11961656546,place,house,"80, Carrer de la Creu dels Molers, Montjuïc, el Poble-sec, Sants-Montjuïc, Barcelona, Barcelonès, Barcelona, Catalunya, 08004, España",NA,NA,NA,NA,NA,NA
8865,1259,Carrer de la Cantera,85,Carrer de la Cantera 85,"Miércoles, de 20.00 a 22.00 h.",https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/06100500085000850,Delante de casa,2.1774082,41.4491003,6256368739,place,house,"85, Carrer de la Cantera, les Roquetes, Nou Barris, Barcelona, Barcelonès, Barcelona, Catalunya, 08042, España",NA,NA,NA,NA,NA,NA
8866,1259,Carrer de la Cantera,90,Carrer de la Creu dels Molers 90,"Viernes, de 20.00 a 22.00 h.",https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/09470700090000900,Delante de casa,2.1605335,41.3711011,11959248283,place,house,"92-90, Carrer de la Creu dels Molers, Montjuïc, el Poble-sec, Sants-Montjuïc, Barcelona, Barcelonès, Barcelona, Catalunya, 08004, España",NA,NA,NA,NA,NA,NA
8867,1259,Carrer de la Cantera,95,Carrer de la Cantera 93 - 95,"Miércoles, de 20.00 a 22.00 h.",https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/06100500093000950,Delante de casa,2.1774646,41.4490548,158847788,highway,residential,"Carrer de la Cantera, les Roquetes, Nou Barris, Barcelona, Barcelonès, Barcelona, Catalunya, 08042, España",NA,NA,NA,NA,NA,NA
8868,1259,Carrer de la Cantera,100,Carrer de la Creu dels Molers 100,"Viernes, de 20.00 a 22.00 h.",https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/09470700100001000,Delante de casa,2.1601038,41.3709902,11959248208,place,house,"100, Carrer de la Creu dels Molers, Montjuïc, el Poble-sec, Sants-Montjuïc, Barcelona, Barcelonès, Barcelona, Catalunya, 08004, España",NA,NA,NA,NA,NA,NA
8869,1259,Carrer de la Cantera,105,Carrer de la Cantera 105,"Miércoles, de 20.00 a 22.00 h.",https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/06100500105001050,Delante de casa,2.1775304,41.4496272,6256368558,place,house,"105, Carrer de la Cantera, les Roquetes, Nou Barris, Barcelona, Barcelonès, Barcelona, Catalunya, 08042, España",NA,NA,NA,NA,NA,NA
8876,1260,Carrer de Deià,30,Carrer de Deià 30,"Martes, de 20.00 a 22.00 h.",https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/10020900030000300,Delante de casa,2.1744104,41.4344482,12079090914,place,house,"30, Carrer de Deià, Porta, Nou Barris, Barcelona, Barcelonès, Barcelona, Catalunya, 08016, España",NA,NA,NA,NA,NA,NA
8877,1260,Carrer de Deià,35,Carrer de Deià 35,"Martes, de 20.00 a 22.00 h.",https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/10020900035000350,Delante de casa,2.1745702,41.4339747,12079131135,place,house,"35, Carrer de Deià, Porta, Nou Barris, Barcelona, Barcelonès, Barcelona, Catalunya, 08016, España",NA,NA,NA,NA,NA,NA
8878,1260,Carrer de Deià,40,Carrer de Deià 40,"Martes, de 20.00 a 22.00 h.",https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/10020900040000400,Delante de casa,2.1738472,41.4346260,12079052861,place,house,"40, Carrer de Deià, Porta, Nou Barris, Barcelona, Barcelonès, Barcelona, Catalunya, 08016, España",NA,NA,NA,NA,NA,NA
8879,1260,Carrer de Deià,45,Carrer de Deià 45,"Martes, de 20.00 a 22.00 h.",https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/10020900045000450,Delante de casa,2.1735855,41.4344210,12079131248,place,house,"45, Carrer de Deià, Porta, Nou Barris, Barcelona, Barcelonès, Barcelona, Catalunya, 08016, España",NA,NA,NA,NA,NA,NA
8880,1260,Carrer de Deià,50,Carrer de Deià 50,"Martes, de 20.00 a 22.00 h.",https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/10020900050000500,Delante de casa,2.1730219,41.4348515,12079091001,place,house,"50-46, Carrer de Deià, Porta, Nou Barris, Barcelona, Barcelonès, Barcelona, Catalunya, 08016, España",NA,NA,NA,NA,NA,NA
8893,1262,Carrer de Pablo Iglesias,30,Carrer de Pablo Iglesias 30,"Lunes, de 20.00 a 22.00 h.",https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/35170800030000300,Delante de casa,2.1813472,41.4429888,12041833835,place,house,"30, Carrer de Pablo Iglesias, la Prosperitat, Nou Barris, Barcelona, Barcelonès, Barcelona, Catalunya, 08042, España",NA,NA,NA,NA,NA,NA
8894,1262,Carrer de Pablo Iglesias,35,Carrer de Pablo Iglesias 35,"Lunes, de 20.00 a 22.00 h.",https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/35170800035000350,Delante de casa,2.1815394,41.4436897,12042537859,place,house,"35, Carrer de Pablo Iglesias, la Prosperitat, Nou Barris, Barcelona, Barcelonès, Barcelona, Catalunya, 08042, España",NA,NA,NA,NA,NA,NA
8895,1262,Carrer de Pablo Iglesias,40,Carrer de Pablo Iglesias 40,"Lunes, de 20.00 a 22.00 h.",https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/35170800040000400,Delante de casa,2.1817240,41.4434518,12042058311,place,house,"40, Carrer de Pablo Iglesias, la Prosperitat, Nou Barris, Barcelona, Barcelonès, Barcelona, Catalunya, 08042, España",NA,NA,NA,NA,NA,NA
8896,1262,Carrer de Pablo Iglesias,45,Carrer de Pablo Iglesias 45,"Lunes, de 20.00 a 22.00 h.",https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/35170800045000450,Delante de casa,2.1818503,41.4440753,12042571180,place,house,"45, Carrer de Pablo Iglesias, la Prosperitat, Nou Barris, Barcelona, Barcelonès, Barcelona, Catalunya, 08042, España",NA,NA,NA,NA,NA,NA
8897,1262,Carrer de Pablo Iglesias,50,Carrer de Pablo Iglesias 48 - 50,"Lunes, de 20.00 a 22.00 h.",https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/35170800048000500,Delante de casa,2.1819079,41.4436335,6231215852,amenity,pharmacy,"Farmàcia Blanc, Begoña - Prats, Dario, 48-50, Carrer de Pablo Iglesias, la Prosperitat, Nou Barris, Barcelona, Barcelonès, Barcelona, Catalunya, 08016, España",NA,NA,NA,NA,NA,NA
8898,1262,Carrer de Pablo Iglesias,55,Carrer de Pablo Iglesias 55 - 57,"Lunes, de 20.00 a 22.00 h.",https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/35170800055000570,Delante de casa,2.1341365,41.3503149,84077098,highway,unclassified,"Carrer de Pablo Iglesias, Granvia Sud, Districte III, l'Hospitalet de Llobregat, Barcelonès, Barcelona, Catalunya, 08908, España",NA,NA,NA,NA,NA,NA
8899,1262,Carrer de Pablo Iglesias,60,Carrer de Pablo Iglesias 58 - 60,"Lunes, de 20.00 a 22.00 h.",https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/35170800058000600,Delante de casa,2.1341365,41.3503149,84077098,highway,unclassified,"Carrer de Pablo Iglesias, Granvia Sud, Districte III, l'Hospitalet de Llobregat, Barcelonès, Barcelona, Catalunya, 08908, España",NA,NA,NA,NA,NA,NA
8900,1262,Carrer de Pablo Iglesias,65,Carrer de Pablo Iglesias 65,"Lunes, de 20.00 a 22.00 h.",https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/35170800065000650,Delante de casa,2.1822837,41.4446177,12042571213,place,house,"65, Carrer de Pablo Iglesias, la Prosperitat, Nou Barris, Barcelona, Barcelonès, Barcelona, Catalunya, 08042, España",NA,NA,NA,NA,NA,NA
8901,1262,Carrer de Pablo Iglesias,70,Carrer de Pablo Iglesias 70 - 72,"Lunes, de 20.00 a 22.00 h.",https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/35170800070000720,Delante de casa,2.1341365,41.3503149,84077098,highway,unclassified,"Carrer de Pablo Iglesias, Granvia Sud, Districte III, l'Hospitalet de Llobregat, Barcelonès, Barcelona, Catalunya, 08908, España",NA,NA,NA,NA,NA,NA
8902,1262,Carrer de Pablo Iglesias,75,Carrer de Pablo Iglesias 75,"Lunes, de 20.00 a 22.00 h.",https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/35170800075000750,Delante de casa,2.1341365,41.3503149,84077098,highway,unclassified,"Carrer de Pablo Iglesias, Granvia Sud, Districte III, l'Hospitalet de Llobregat, Barcelonès, Barcelona, Catalunya, 08908, España",NA,NA,NA,NA,NA,NA
8903,1262,Carrer de Pablo Iglesias,80,Carrer de Pablo Iglesias 80 - 82,"Lunes, de 20.00 a 22.00 h.",https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/35170800080000820,Delante de casa,2.1812254,41.4430287,878431432,highway,residential,"Carrer de Pablo Iglesias, la Prosperitat, Nou Barris, Barcelona, Barcelonès, Barcelona, Catalunya, 08042, España",NA,NA,NA,NA,NA,NA
8904,1262,Carrer de Pablo Iglesias,85,Carrer de Pablo Iglesias 85,"Lunes, de 20.00 a 22.00 h.",https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/35170800085000850,Delante de casa,2.1825657,41.4449604,12042571265,place,house,"79-85, Carrer de Pablo Iglesias, la Prosperitat, Nou Barris, Barcelona, Barcelonès, Barcelona, Catalunya, 08042, España",NA,NA,NA,NA,NA,NA
8905,1262,Carrer de Pablo Iglesias,90,Carrer de Pablo Iglesias 90 - 92,"Lunes, de 20.00 a 22.00 h.",https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/35170800090000920,Delante de casa,2.1341365,41.3503149,84077098,highway,unclassified,"Carrer de Pablo Iglesias, Granvia Sud, Districte III, l'Hospitalet de Llobregat, Barcelonès, Barcelona, Catalunya, 08908, España",NA,NA,NA,NA,NA,NA
